case_id,disease,language,transcript,symptom_keys,symptom_count,template_id,split,source
PC-02401,Common Cold,english,"I have been having chest pain, congestion, continuous sneezing, cough, fatigue, headache, high fever, loss of smell, malaise, muscle pain, phlegm, redness of eyes, runny nose, sinus pressure, swelled lymph nodes and throat irritation for a few days.",chest_pain;congestion;continuous_sneezing;cough;fatigue;headache;high_fever;loss_of_smell;malaise;muscle_pain;phlegm;redness_of_eyes;runny_nose;sinus_pressure;swelled_lymph_nodes;throat_irritation,16,en_1,test,archive_source/dataset.csv
PC-02402,Common Cold,english,"The patient complains of chest pain, congestion, continuous sneezing, cough, fatigue, headache, high fever, loss of smell, malaise, muscle pain, phlegm, redness of eyes, runny nose, sinus pressure, swelled lymph nodes and throat irritation.",chest_pain;congestion;continuous_sneezing;cough;fatigue;headache;high_fever;loss_of_smell;malaise;muscle_pain;phlegm;redness_of_eyes;runny_nose;sinus_pressure;swelled_lymph_nodes;throat_irritation,16,en_2,test,archive_source/dataset.csv
PC-02403,Common Cold,english,"My symptoms include chest pain, congestion, continuous sneezing, cough, fatigue, headache, high fever, loss of smell, malaise, muscle pain, phlegm, redness of eyes, runny nose, sinus pressure, swelled lymph nodes and throat irritation.",chest_pain;congestion;continuous_sneezing;cough;fatigue;headache;high_fever;loss_of_smell;malaise;muscle_pain;phlegm;redness_of_eyes;runny_nose;sinus_pressure;swelled_lymph_nodes;throat_irritation,16,en_3,test,archive_source/dataset.csv
PC-02404,Common Cold,english,"For the past week I have experienced chest pain, congestion, continuous sneezing, cough, fatigue, headache, high fever, loss of smell, malaise, muscle pain, phlegm, redness of eyes, runny nose, sinus pressure, swelled lymph nodes and throat irritation.",chest_pain;congestion;continuous_sneezing;cough;fatigue;headache;high_fever;loss_of_smell;malaise;muscle_pain;phlegm;redness_of_eyes;runny_nose;sinus_pressure;swelled_lymph_nodes;throat_irritation,16,en_4,test,archive_source/dataset.csv
PC-02405,Common Cold,english,"I came in because of chest pain, congestion, continuous sneezing, cough, fatigue, headache, high fever, loss of smell, malaise, muscle pain, phlegm, redness of eyes, runny nose, sinus pressure, swelled lymph nodes and throat irritation.",chest_pain;congestion;continuous_sneezing;cough;fatigue;headache;high_fever;loss_of_smell;malaise;muscle_pain;phlegm;redness_of_eyes;runny_nose;sinus_pressure;swelled_lymph_nodes;throat_irritation,16,en_5,test,archive_source/dataset.csv
PC-02406,Common Cold,english,"Lately I feel chest pain, congestion, continuous sneezing, cough, fatigue, headache, high fever, loss of smell, malaise, muscle pain, phlegm, redness of eyes, runny nose, sinus pressure, swelled lymph nodes and throat irritation.",chest_pain;congestion;continuous_sneezing;cough;fatigue;headache;high_fever;loss_of_smell;malaise;muscle_pain;phlegm;redness_of_eyes;runny_nose;sinus_pressure;swelled_lymph_nodes;throat_irritation,16,en_6,test,archive_source/dataset.csv
PC-02407,Common Cold,hiligaynon,"May hapdi dughan, congestion, ubo, ubo, kakapoy, labad ulo, mataas nga hilanat, loss of smell, malaise, sakit kaunuran, phlegm, redness of eyes, sip on, sinus pressure, swelled lymph nodes, kag sakit tutunlan ako.",chest_pain;congestion;continuous_sneezing;cough;fatigue;headache;high_fever;loss_of_smell;malaise;muscle_pain;phlegm;redness_of_eyes;runny_nose;sinus_pressure;swelled_lymph_nodes;throat_irritation,16,hil_1,test,archive_source/dataset.csv
PC-02408,Common Cold,hiligaynon,"Ang pasyente may hapdi dughan, congestion, ubo, ubo, kakapoy, labad ulo, mataas nga hilanat, loss of smell, malaise, sakit kaunuran, phlegm, redness of eyes, sip on, sinus pressure, swelled lymph nodes, kag sakit tutunlan.",chest_pain;congestion;continuous_sneezing;cough;fatigue;headache;high_fever;loss_of_smell;malaise;muscle_pain;phlegm;redness_of_eyes;runny_nose;sinus_pressure;swelled_lymph_nodes;throat_irritation,16,hil_2,test,archive_source/dataset.csv
PC-02409,Common Cold,hiligaynon,"Nagabalati ako sang hapdi dughan, congestion, ubo, ubo, kakapoy, labad ulo, mataas nga hilanat, loss of smell, malaise, sakit kaunuran, phlegm, redness of eyes, sip on, sinus pressure, swelled lymph nodes, kag sakit tutunlan.",chest_pain;congestion;continuous_sneezing;cough;fatigue;headache;high_fever;loss_of_smell;malaise;muscle_pain;phlegm;redness_of_eyes;runny_nose;sinus_pressure;swelled_lymph_nodes;throat_irritation,16,hil_3,test,archive_source/dataset.csv
PC-02410,Common Cold,hiligaynon,"Subong may hapdi dughan, congestion, ubo, ubo, kakapoy, labad ulo, mataas nga hilanat, loss of smell, malaise, sakit kaunuran, phlegm, redness of eyes, sip on, sinus pressure, swelled lymph nodes, kag sakit tutunlan ang pasyente.",chest_pain;congestion;continuous_sneezing;cough;fatigue;headache;high_fever;loss_of_smell;malaise;muscle_pain;phlegm;redness_of_eyes;runny_nose;sinus_pressure;swelled_lymph_nodes;throat_irritation,16,hil_4,test,archive_source/dataset.csv
PC-02411,Common Cold,hiligaynon,"Kag hapdi dughan, congestion, ubo, ubo, kakapoy, labad ulo, mataas nga hilanat, loss of smell, malaise, sakit kaunuran, phlegm, redness of eyes, sip on, sinus pressure, swelled lymph nodes, kag sakit tutunlan ko sa sulod sang isa ka semana.",chest_pain;congestion;continuous_sneezing;cough;fatigue;headache;high_fever;loss_of_smell;malaise;muscle_pain;phlegm;redness_of_eyes;runny_nose;sinus_pressure;swelled_lymph_nodes;throat_irritation,16,hil_5,test,archive_source/dataset.csv
PC-02412,Common Cold,mixed,"May hapdi dughan kag congestion ang pasyente. Also reports continuous sneezing, cough, fatigue, headache, high fever, loss of smell, malaise, muscle pain, phlegm, redness of eyes, runny nose, sinus pressure, swelled lymph nodes and throat irritation.",chest_pain;congestion;continuous_sneezing;cough;fatigue;headache;high_fever;loss_of_smell;malaise;muscle_pain;phlegm;redness_of_eyes;runny_nose;sinus_pressure;swelled_lymph_nodes;throat_irritation,16,mixed_1,test,archive_source/dataset.csv
PC-02413,Common Cold,english,"I have been having chest pain, chills, congestion, continuous sneezing, cough, headache, high fever, loss of smell, malaise, muscle pain, phlegm, redness of eyes, runny nose, sinus pressure, swelled lymph nodes and throat irritation for a few days.",chest_pain;chills;congestion;continuous_sneezing;cough;headache;high_fever;loss_of_smell;malaise;muscle_pain;phlegm;redness_of_eyes;runny_nose;sinus_pressure;swelled_lymph_nodes;throat_irritation,16,en_1,test,archive_source/dataset.csv
PC-02414,Common Cold,english,"The patient complains of chest pain, chills, congestion, continuous sneezing, cough, headache, high fever, loss of smell, malaise, muscle pain, phlegm, redness of eyes, runny nose, sinus pressure, swelled lymph nodes and throat irritation.",chest_pain;chills;congestion;continuous_sneezing;cough;headache;high_fever;loss_of_smell;malaise;muscle_pain;phlegm;redness_of_eyes;runny_nose;sinus_pressure;swelled_lymph_nodes;throat_irritation,16,en_2,test,archive_source/dataset.csv
PC-02415,Common Cold,english,"My symptoms include chest pain, chills, congestion, continuous sneezing, cough, headache, high fever, loss of smell, malaise, muscle pain, phlegm, redness of eyes, runny nose, sinus pressure, swelled lymph nodes and throat irritation.",chest_pain;chills;congestion;continuous_sneezing;cough;headache;high_fever;loss_of_smell;malaise;muscle_pain;phlegm;redness_of_eyes;runny_nose;sinus_pressure;swelled_lymph_nodes;throat_irritation,16,en_3,test,archive_source/dataset.csv
PC-02416,Common Cold,english,"For the past week I have experienced chest pain, chills, congestion, continuous sneezing, cough, headache, high fever, loss of smell, malaise, muscle pain, phlegm, redness of eyes, runny nose, sinus pressure, swelled lymph nodes and throat irritation.",chest_pain;chills;congestion;continuous_sneezing;cough;headache;high_fever;loss_of_smell;malaise;muscle_pain;phlegm;redness_of_eyes;runny_nose;sinus_pressure;swelled_lymph_nodes;throat_irritation,16,en_4,test,archive_source/dataset.csv
PC-02417,Common Cold,english,"I came in because of chest pain, chills, congestion, continuous sneezing, cough, headache, high fever, loss of smell, malaise, muscle pain, phlegm, redness of eyes, runny nose, sinus pressure, swelled lymph nodes and throat irritation.",chest_pain;chills;congestion;continuous_sneezing;cough;headache;high_fever;loss_of_smell;malaise;muscle_pain;phlegm;redness_of_eyes;runny_nose;sinus_pressure;swelled_lymph_nodes;throat_irritation,16,en_5,test,archive_source/dataset.csv
PC-02418,Common Cold,english,"Lately I feel chest pain, chills, congestion, continuous sneezing, cough, headache, high fever, loss of smell, malaise, muscle pain, phlegm, redness of eyes, runny nose, sinus pressure, swelled lymph nodes and throat irritation.",chest_pain;chills;congestion;continuous_sneezing;cough;headache;high_fever;loss_of_smell;malaise;muscle_pain;phlegm;redness_of_eyes;runny_nose;sinus_pressure;swelled_lymph_nodes;throat_irritation,16,en_6,test,archive_source/dataset.csv
PC-02419,Common Cold,hiligaynon,"May sakit dughan, ginapanas-an, congestion, sip-on, ubo, sakit ulo, mataas nga hilanat, loss of smell, malaise, muscle pain, phlegm, redness of eyes, sip on, sinus pressure, swelled lymph nodes, kag sakit tutunlan ako.",chest_pain;chills;congestion;continuous_sneezing;cough;headache;high_fever;loss_of_smell;malaise;muscle_pain;phlegm;redness_of_eyes;runny_nose;sinus_pressure;swelled_lymph_nodes;throat_irritation,16,hil_1,test,archive_source/dataset.csv
PC-02420,Common Cold,hiligaynon,"Ang pasyente may sakit dughan, ginapanas-an, congestion, sip-on, ubo, sakit ulo, mataas nga hilanat, loss of smell, malaise, muscle pain, phlegm, redness of eyes, sip on, sinus pressure, swelled lymph nodes, kag sakit tutunlan.",chest_pain;chills;congestion;continuous_sneezing;cough;headache;high_fever;loss_of_smell;malaise;muscle_pain;phlegm;redness_of_eyes;runny_nose;sinus_pressure;swelled_lymph_nodes;throat_irritation,16,hil_2,test,archive_source/dataset.csv
PC-02421,Common Cold,hiligaynon,"Nagabalati ako sang sakit dughan, ginapanas-an, congestion, sip-on, ubo, sakit ulo, mataas nga hilanat, loss of smell, malaise, muscle pain, phlegm, redness of eyes, sip on, sinus pressure, swelled lymph nodes, kag sakit tutunlan.",chest_pain;chills;congestion;continuous_sneezing;cough;headache;high_fever;loss_of_smell;malaise;muscle_pain;phlegm;redness_of_eyes;runny_nose;sinus_pressure;swelled_lymph_nodes;throat_irritation,16,hil_3,test,archive_source/dataset.csv
PC-02422,Common Cold,hiligaynon,"Subong may sakit dughan, ginapanas-an, congestion, sip-on, ubo, sakit ulo, mataas nga hilanat, loss of smell, malaise, muscle pain, phlegm, redness of eyes, sip on, sinus pressure, swelled lymph nodes, kag sakit tutunlan ang pasyente.",chest_pain;chills;congestion;continuous_sneezing;cough;headache;high_fever;loss_of_smell;malaise;muscle_pain;phlegm;redness_of_eyes;runny_nose;sinus_pressure;swelled_lymph_nodes;throat_irritation,16,hil_4,test,archive_source/dataset.csv
PC-02423,Common Cold,hiligaynon,"Kag sakit dughan, ginapanas-an, congestion, sip-on, ubo, sakit ulo, mataas nga hilanat, loss of smell, malaise, muscle pain, phlegm, redness of eyes, sip on, sinus pressure, swelled lymph nodes, kag sakit tutunlan ko sa sulod sang isa ka semana.",chest_pain;chills;congestion;continuous_sneezing;cough;headache;high_fever;loss_of_smell;malaise;muscle_pain;phlegm;redness_of_eyes;runny_nose;sinus_pressure;swelled_lymph_nodes;throat_irritation,16,hil_5,test,archive_source/dataset.csv
PC-02424,Common Cold,mixed,"May sakit dughan kag ginapanas-an ang pasyente. Also reports congestion, continuous sneezing, cough, headache, high fever, loss of smell, malaise, muscle pain, phlegm, redness of eyes, runny nose, sinus pressure, swelled lymph nodes and throat irritation.",chest_pain;chills;congestion;continuous_sneezing;cough;headache;high_fever;loss_of_smell;malaise;muscle_pain;phlegm;redness_of_eyes;runny_nose;sinus_pressure;swelled_lymph_nodes;throat_irritation,16,mixed_1,test,archive_source/dataset.csv
PC-02425,Common Cold,english,"I have been having chest pain, chills, congestion, continuous sneezing, fatigue, headache, high fever, loss of smell, malaise, muscle pain, phlegm, redness of eyes, runny nose, sinus pressure, swelled lymph nodes and throat irritation for a few days.",chest_pain;chills;congestion;continuous_sneezing;fatigue;headache;high_fever;loss_of_smell;malaise;muscle_pain;phlegm;redness_of_eyes;runny_nose;sinus_pressure;swelled_lymph_nodes;throat_irritation,16,en_1,test,archive_source/dataset.csv
PC-02426,Common Cold,english,"The patient complains of chest pain, chills, congestion, continuous sneezing, fatigue, headache, high fever, loss of smell, malaise, muscle pain, phlegm, redness of eyes, runny nose, sinus pressure, swelled lymph nodes and throat irritation.",chest_pain;chills;congestion;continuous_sneezing;fatigue;headache;high_fever;loss_of_smell;malaise;muscle_pain;phlegm;redness_of_eyes;runny_nose;sinus_pressure;swelled_lymph_nodes;throat_irritation,16,en_2,test,archive_source/dataset.csv
PC-02427,Common Cold,english,"My symptoms include chest pain, chills, congestion, continuous sneezing, fatigue, headache, high fever, loss of smell, malaise, muscle pain, phlegm, redness of eyes, runny nose, sinus pressure, swelled lymph nodes and throat irritation.",chest_pain;chills;congestion;continuous_sneezing;fatigue;headache;high_fever;loss_of_smell;malaise;muscle_pain;phlegm;redness_of_eyes;runny_nose;sinus_pressure;swelled_lymph_nodes;throat_irritation,16,en_3,test,archive_source/dataset.csv
PC-02428,Common Cold,english,"For the past week I have experienced chest pain, chills, congestion, continuous sneezing, fatigue, headache, high fever, loss of smell, malaise, muscle pain, phlegm, redness of eyes, runny nose, sinus pressure, swelled lymph nodes and throat irritation.",chest_pain;chills;congestion;continuous_sneezing;fatigue;headache;high_fever;loss_of_smell;malaise;muscle_pain;phlegm;redness_of_eyes;runny_nose;sinus_pressure;swelled_lymph_nodes;throat_irritation,16,en_4,test,archive_source/dataset.csv
PC-02429,Common Cold,english,"I came in because of chest pain, chills, congestion, continuous sneezing, fatigue, headache, high fever, loss of smell, malaise, muscle pain, phlegm, redness of eyes, runny nose, sinus pressure, swelled lymph nodes and throat irritation.",chest_pain;chills;congestion;continuous_sneezing;fatigue;headache;high_fever;loss_of_smell;malaise;muscle_pain;phlegm;redness_of_eyes;runny_nose;sinus_pressure;swelled_lymph_nodes;throat_irritation,16,en_5,test,archive_source/dataset.csv
PC-02430,Common Cold,english,"Lately I feel chest pain, chills, congestion, continuous sneezing, fatigue, headache, high fever, loss of smell, malaise, muscle pain, phlegm, redness of eyes, runny nose, sinus pressure, swelled lymph nodes and throat irritation.",chest_pain;chills;congestion;continuous_sneezing;fatigue;headache;high_fever;loss_of_smell;malaise;muscle_pain;phlegm;redness_of_eyes;runny_nose;sinus_pressure;swelled_lymph_nodes;throat_irritation,16,en_6,test,archive_source/dataset.csv
PC-02431,Common Cold,hiligaynon,"May sakit dughan, mabinugnaw, congestion, sip-on, ginakapoy, sakit ulo, hilanat, loss of smell, malaise, sakit kaunuran, phlegm, redness of eyes, sip-on, sinus pressure, swelled lymph nodes, kag sakit tutunlan ako.",chest_pain;chills;congestion;continuous_sneezing;fatigue;headache;high_fever;loss_of_smell;malaise;muscle_pain;phlegm;redness_of_eyes;runny_nose;sinus_pressure;swelled_lymph_nodes;throat_irritation,16,hil_1,test,archive_source/dataset.csv
PC-02432,Common Cold,hiligaynon,"Ang pasyente may sakit dughan, mabinugnaw, congestion, sip-on, ginakapoy, sakit ulo, hilanat, loss of smell, malaise, sakit kaunuran, phlegm, redness of eyes, sip-on, sinus pressure, swelled lymph nodes, kag sakit tutunlan.",chest_pain;chills;congestion;continuous_sneezing;fatigue;headache;high_fever;loss_of_smell;malaise;muscle_pain;phlegm;redness_of_eyes;runny_nose;sinus_pressure;swelled_lymph_nodes;throat_irritation,16,hil_2,test,archive_source/dataset.csv
PC-02433,Common Cold,hiligaynon,"Nagabalati ako sang sakit dughan, mabinugnaw, congestion, sip-on, ginakapoy, sakit ulo, hilanat, loss of smell, malaise, sakit kaunuran, phlegm, redness of eyes, sip-on, sinus pressure, swelled lymph nodes, kag sakit tutunlan.",chest_pain;chills;congestion;continuous_sneezing;fatigue;headache;high_fever;loss_of_smell;malaise;muscle_pain;phlegm;redness_of_eyes;runny_nose;sinus_pressure;swelled_lymph_nodes;throat_irritation,16,hil_3,test,archive_source/dataset.csv
PC-02434,Common Cold,hiligaynon,"Subong may sakit dughan, mabinugnaw, congestion, sip-on, ginakapoy, sakit ulo, hilanat, loss of smell, malaise, sakit kaunuran, phlegm, redness of eyes, sip-on, sinus pressure, swelled lymph nodes, kag sakit tutunlan ang pasyente.",chest_pain;chills;congestion;continuous_sneezing;fatigue;headache;high_fever;loss_of_smell;malaise;muscle_pain;phlegm;redness_of_eyes;runny_nose;sinus_pressure;swelled_lymph_nodes;throat_irritation,16,hil_4,test,archive_source/dataset.csv
