complaint_id,complaint,language,expected_class,status
CCH00711,May sip-on kag ubo ko. [711],hiligaynon,,active
CCH00712,Wala ko ginaubo. [712],hiligaynon,,active
CCH00713,May sip-on kag ubo ko. [713],hiligaynon,,active
CCH00714,Wala akong lagnat. [714],hiligaynon,,active
CCH00715,May masakit dulunggan ko sang 5 ka adlaw. [715],hiligaynon,,active
CCH00716,Ginakalagnat ako. [716],hiligaynon,,active
CCH00717,Kapoy gid ako. [717],hiligaynon,,active
CCH00718,hilanat gid ko. [718],hiligaynon,,active
CCH00719,Gapalanakit ulo ko. [719],hiligaynon,,active
CCH00720,Indi ko makaginhawa. [720],hiligaynon,,active
CCH00721,Wala ko ginaubo. [721],hiligaynon,,active
CCH00722,Wala akong lagnat. [722],hiligaynon,,active
CCH00723,May ginakurog ako. [723],hiligaynon,,active
CCH00724,May dugo sa akon suka. [724],hiligaynon,,active
CCH00725,May ginapangluya ko sang 3 ka adlaw. [725],hiligaynon,,active
CCH00726,Gapalanakit ulo ko. [726],hiligaynon,,active
CCH00727,Wala akong lagnat. [727],hiligaynon,,active
CCH00728,May paminsa ko sang 1 ka adlaw. [728],hiligaynon,,active
CCH00729,Wala akong lagnat. [729],hiligaynon,,active
CCH00730,Masakit akon dughan. [730],hiligaynon,,active
CCH00731,Wala akong lagnat. [731],hiligaynon,,active
CCH00732,Gapalanakit ulo ko. [732],hiligaynon,,active
CCH00733,Budlay gid ang ginhawa ko. [733],hiligaynon,,active
CCH00734,May sip-on kag ubo ko. [734],hiligaynon,,active
CCH00735,Wala ko ginaubo. [735],hiligaynon,,active
CCH00736,Masakit akon dughan. [736],hiligaynon,,active
CCH00737,Masakit akon dughan. [737],hiligaynon,,active
CCH00738,May dugo sa akon suka. [738],hiligaynon,,active
CCH00739,Masakit tiyan ko. [739],hiligaynon,,active
CCH00740,Naga suka ko. [740],hiligaynon,,active
CCH00741,May sakit mata ako. [741],hiligaynon,,active
CCH00742,Ginakalagnat ako. [742],hiligaynon,,active
CCH00743,dugo sa suka gid ko. [743],hiligaynon,,active
CCH00744,Indi ko makaginhawa. [744],hiligaynon,,active
CCH00745,may sip-on gid ko. [745],hiligaynon,,active
CCH00746,Indi budlay ginhawa. [746],hiligaynon,,active
CCH00747,Wala akong lagnat. [747],hiligaynon,,active
CCH00748,Indi budlay ginhawa. [748],hiligaynon,,active
CCH00749,Naga suka ko. [749],hiligaynon,,active
CCH00750,Masakit akon dughan. [750],hiligaynon,,active
CCH00751,ginainitan gid ko. [751],hiligaynon,,active
CCH00752,Ginakulba ko. [752],hiligaynon,,active
CCH00753,May ginapanuhot ko sang 5 ka adlaw. [753],hiligaynon,,active
CCH00754,Naga suka ko. [754],hiligaynon,,active
CCH00755,Ginakulba ko. [755],hiligaynon,,active
CCH00756,Kapoy gid ako. [756],hiligaynon,,active
CCH00757,Wala akong lagnat. [757],hiligaynon,,active
CCH00758,May dugo sa akon suka. [758],hiligaynon,,active
CCH00759,May nagakalipong ako. [759],hiligaynon,,active
CCH00760,May dugo sa akon suka. [760],hiligaynon,,active
CCH00761,May gahubag ako. [761],hiligaynon,,active
CCH00762,Budlay gid ang ginhawa ko. [762],hiligaynon,,active
CCH00763,Masakit akon dughan. [763],hiligaynon,,active
CCH00764,Budlay gid ang ginhawa ko. [764],hiligaynon,,active
CCH00765,Wala ko ginaubo. [765],hiligaynon,,active
CCH00766,Naga suka ko. [766],hiligaynon,,active
CCH00767,Indi budlay ginhawa. [767],hiligaynon,,active
CCH00768,Kapoy gid ako. [768],hiligaynon,,active
CCH00769,May sip-on kag ubo ko. [769],hiligaynon,,active
CCH00770,May dugo sa akon suka. [770],hiligaynon,,active
CCH00771,Masakit akon dughan. [771],hiligaynon,,active
CCH00772,Indi ko makaginhawa. [772],hiligaynon,,active
CCH00773,nagasuka ko. [773],hiligaynon,,active
CCH00774,May dugo sa akon suka. [774],hiligaynon,,active
CCH00775,Wala ko ginaubo. [775],hiligaynon,,active
CCH00776,Wala akong lagnat. [776],hiligaynon,,active
CCH00777,nagpunaw ko. [777],hiligaynon,,active
CCH00778,May ubo ko sang 1 ka adlaw. [778],hiligaynon,,active
CCH00779,Gapalanakit ulo ko. [779],hiligaynon,,active
CCH00780,Masakit akon dughan. [780],hiligaynon,,active
CCH00781,Kapoy gid ako. [781],hiligaynon,,active
CCH00782,May sip-on kag ubo ko. [782],hiligaynon,,active
CCH00783,Indi budlay ginhawa. [783],hiligaynon,,active
CCH00784,Budlay gid ang ginhawa ko. [784],hiligaynon,,active
CCH00785,Budlay gid ang ginhawa ko. [785],hiligaynon,,active
CCH00786,Kapoy gid ako. [786],hiligaynon,,active
CCH00787,Masakit tiyan ko. [787],hiligaynon,,active
CCH00788,May masakit dibdib ako. [788],hiligaynon,,active
CCH00789,Wala akong lagnat. [789],hiligaynon,,active
CCH00790,Wala akong lagnat. [790],hiligaynon,,active
CCH00791,Naga suka ko. [791],hiligaynon,,active
CCH00792,nadulaan malay ko. [792],hiligaynon,,active
CCH00793,ginasuka gid ko. [793],hiligaynon,,active
CCH00794,May dugo sa akon suka. [794],hiligaynon,,active
CCH00795,May sip-on kag ubo ko. [795],hiligaynon,,active
CCH00796,Indi ko makaginhawa. [796],hiligaynon,,active
CCH00797,Indi ko makaginhawa. [797],hiligaynon,,active
CCH00798,Budlay gid ang ginhawa ko. [798],hiligaynon,,active
CCH00799,Kapoy gid ako. [799],hiligaynon,,active
CCH00800,Gapalanakit ulo ko. [800],hiligaynon,,active
CCH00801,Kapoy gid ako. [801],hiligaynon,,active
CCH00802,May ginakulba lawas ako. [802],hiligaynon,,active
CCH00803,Wala akong lagnat. [803],hiligaynon,,active
CCH00804,Masakit akon dughan. [804],hiligaynon,,active
CCH00805,gapalanakit lawas ko. [805],hiligaynon,,active
CCH00806,Kapoy gid ako. [806],hiligaynon,,active
CCH00807,Kapoy gid ako. [807],hiligaynon,,active
CCH00808,Indi ko makaginhawa. [808],hiligaynon,,active
CCH00809,tae-tae ko. [809],hiligaynon,,active
CCH00810,Indi ko makaginhawa. [810],hiligaynon,,active
CCH00811,Indi budlay ginhawa. [811],hiligaynon,,active
CCH00812,Masakit akon dughan. [812],hiligaynon,,active
CCH00813,Budlay gid ang ginhawa ko. [813],hiligaynon,,active
CCH00814,May ginakalipong ako. [814],hiligaynon,,active
CCH00815,Ginakalagnat ako. [815],hiligaynon,,active
CCH00816,May sip-on kag ubo ko. [816],hiligaynon,,active
CCH00817,Masakit tiyan ko. [817],hiligaynon,,active
CCH00818,Ginakulba ko. [818],hiligaynon,,active
CCH00819,Budlay gid ang ginhawa ko. [819],hiligaynon,,active
CCH00820,ubo ko. [820],hiligaynon,,active
CCH00821,Ginakalagnat ako. [821],hiligaynon,,active
CCH00822,Wala akong lagnat. [822],hiligaynon,,active
CCH00823,Naga suka ko. [823],hiligaynon,,active
CCH00824,sakit dughan ko. [824],hiligaynon,,active
CCH00825,Indi budlay ginhawa. [825],hiligaynon,,active
CCH00826,May sip-on kag ubo ko. [826],hiligaynon,,active
CCH00827,May budlay ginhawa ko sang 1 ka adlaw. [827],hiligaynon,,active
CCH00828,Indi budlay ginhawa. [828],hiligaynon,,active
CCH00829,Ginakulba ko. [829],hiligaynon,,active
CCH00830,May dugo sa akon suka. [830],hiligaynon,,active
CCH00831,Kapoy gid ako. [831],hiligaynon,,active
CCH00832,Ginakulba ko. [832],hiligaynon,,active
CCH00833,Wala akong lagnat. [833],hiligaynon,,active
CCH00834,May sip-on kag ubo ko. [834],hiligaynon,,active
CCH00835,May sakit tutunlan ako. [835],hiligaynon,,active
CCH00836,May panganud ko sang gahapon. [836],hiligaynon,,active
CCH00837,May dugo sa akon suka. [837],hiligaynon,,active
CCH00838,Masakit tiyan ko. [838],hiligaynon,,active
CCH00839,Masakit tiyan ko. [839],hiligaynon,,active
CCH00840,Kapoy gid ako. [840],hiligaynon,,active
CCH00841,Masakit akon dughan. [841],hiligaynon,,active
CCH00842,Ginakulba ko. [842],hiligaynon,,active
CCH00843,may init lawas gid ko. [843],hiligaynon,,active
CCH00844,May ginasuka ako. [844],hiligaynon,,active
CCH00845,Gapalanakit ulo ko. [845],hiligaynon,,active
CCH00846,Wala akong lagnat. [846],hiligaynon,,active
CCH00847,Indi ko makaginhawa. [847],hiligaynon,,active
CCH00848,Wala ko ginaubo. [848],hiligaynon,,active
CCH00849,Ginakulba ko. [849],hiligaynon,,active
CCH00850,Naga suka ko. [850],hiligaynon,,active
CCH00851,Masakit akon dughan. [851],hiligaynon,,active
CCH00852,May dugo sa akon suka. [852],hiligaynon,,active
CCH00853,kapoy ko. [853],hiligaynon,,active
CCH00854,Ginakulba ko. [854],hiligaynon,,active
CCH00855,May sip-on kag ubo ko. [855],hiligaynon,,active
CCH00856,May sip-on kag ubo ko. [856],hiligaynon,,active
CCH00857,ginahapo gid ko. [857],hiligaynon,,active
CCH00858,May dugo sa akon suka. [858],hiligaynon,,active
CCH00859,Indi ko makaginhawa. [859],hiligaynon,,active
CCH00860,May masakit tutunlan ko sang 3 ka adlaw. [860],hiligaynon,,active
CCH00861,May sip-on kag ubo ko. [861],hiligaynon,,active
CCH00862,Indi budlay ginhawa. [862],hiligaynon,,active
CCH00863,Indi budlay ginhawa. [863],hiligaynon,,active
CCH00864,Masakit tiyan ko. [864],hiligaynon,,active
CCH00865,Gapalanakit ulo ko. [865],hiligaynon,,active
CCH00866,nagauyam gid ko. [866],hiligaynon,,active
CCH00867,May nagakalipong ako. [867],hiligaynon,,active
CCH00868,Budlay gid ang ginhawa ko. [868],hiligaynon,,active
CCH00869,Indi ko makaginhawa. [869],hiligaynon,,active
CCH00870,Masakit akon dughan. [870],hiligaynon,,active
CCH00871,Wala akong lagnat. [871],hiligaynon,,active
CCH00872,Masakit akon dughan. [872],hiligaynon,,active
CCH00873,Naga suka ko. [873],hiligaynon,,active
CCH00874,Indi budlay ginhawa. [874],hiligaynon,,active
CCH00875,Gapalanakit ulo ko. [875],hiligaynon,,active
CCH00876,Masakit tiyan ko. [876],hiligaynon,,active
CCH00877,Naga suka ko. [877],hiligaynon,,active
CCH00878,Wala akong lagnat. [878],hiligaynon,,active
CCH00879,Gapalanakit ulo ko. [879],hiligaynon,,active
CCH00880,hapdi dughan ko. [880],hiligaynon,,active
CCH00881,Budlay gid ang ginhawa ko. [881],hiligaynon,,active
CCH00882,Naga suka ko. [882],hiligaynon,,active
CCH00883,Indi ko makaginhawa. [883],hiligaynon,,active
CCH00884,Budlay gid ang ginhawa ko. [884],hiligaynon,,active
CCH00885,Ginakalagnat ako. [885],hiligaynon,,active
CCH00886,Wala akong lagnat. [886],hiligaynon,,active
CCH00887,May masakit akon dughan ako. [887],hiligaynon,,active
CCH00888,May sip-on kag ubo ko. [888],hiligaynon,,active
CCH00889,Naga suka ko. [889],hiligaynon,,active
CCH00890,Kapoy gid ako. [890],hiligaynon,,active
CCH00891,May sip-on kag ubo ko. [891],hiligaynon,,active
CCH00892,Masakit akon dughan. [892],hiligaynon,,active
CCH00893,May ginahapo ako. [893],hiligaynon,,active
CCH00894,May dugo sa akon suka. [894],hiligaynon,,active
CCH00895,Ginakalagnat ako. [895],hiligaynon,,active
CCH00896,Ginakalagnat ako. [896],hiligaynon,,active
CCH00897,Masakit tiyan ko. [897],hiligaynon,,active
CCH00898,Masakit akon dughan. [898],hiligaynon,,active
CCH00899,Indi ko makaginhawa. [899],hiligaynon,,active
CCH00900,Kapoy gid ako. [900],hiligaynon,,active
CCH00901,May nadulaan malay ako. [901],hiligaynon,,active
CCH00902,Masakit akon dughan. [902],hiligaynon,,active
CCH00903,Gapalanakit ulo ko. [903],hiligaynon,,active
CCH00904,May sip-on kag ubo ko. [904],hiligaynon,,active
CCH00905,Wala ko ginaubo. [905],hiligaynon,,active
CCH00906,May dugo sa akon suka. [906],hiligaynon,,active
CCH00907,Wala akong lagnat. [907],hiligaynon,,active
CCH00908,Ginakalagnat ako. [908],hiligaynon,,active
CCH00909,May ginakapoy ako. [909],hiligaynon,,active
CCH00910,Ginakulba ko. [910],hiligaynon,,active
CCH00911,Masakit tiyan ko. [911],hiligaynon,,active
CCH00912,Ginakulba ko. [912],hiligaynon,,active
CCH00913,Budlay gid ang ginhawa ko. [913],hiligaynon,,active
CCH00914,Gapalanakit ulo ko. [914],hiligaynon,,active
CCH00915,Wala ko ginaubo. [915],hiligaynon,,active
CCH00916,Naga suka ko. [916],hiligaynon,,active
CCH00917,May dugo sa akon suka. [917],hiligaynon,,active
CCH00918,May sip-on kag ubo ko. [918],hiligaynon,,active
CCH00919,May gapalanuka ko sang 3 ka adlaw. [919],hiligaynon,,active
CCH00920,Indi budlay ginhawa. [920],hiligaynon,,active
CCH00921,Naga suka ko. [921],hiligaynon,,active
CCH00922,May sip-on kag ubo ko. [922],hiligaynon,,active
CCH00923,May dugo sa akon suka. [923],hiligaynon,,active
CCH00924,Indi ko makaginhawa. [924],hiligaynon,,active
CCH00925,Masakit akon dughan. [925],hiligaynon,,active
CCH00926,Gapalanakit ulo ko. [926],hiligaynon,,active
CCH00927,May sakit tutunlan ko sang 3 ka adlaw. [927],hiligaynon,,active
CCH00928,Budlay gid ang ginhawa ko. [928],hiligaynon,,active
CCH00929,May sip-on kag ubo ko. [929],hiligaynon,,active
CCH00930,Gapalanakit ulo ko. [930],hiligaynon,,active
CCH00931,May gahilanat ako. [931],hiligaynon,,active
CCH00932,Masakit tiyan ko. [932],hiligaynon,,active
CCH00933,Ginakalagnat ako. [933],hiligaynon,,active
CCH00934,Wala akong lagnat. [934],hiligaynon,,active
CCH00935,Budlay gid ang ginhawa ko. [935],hiligaynon,,active
CCH00936,Masakit tiyan ko. [936],hiligaynon,,active
CCH00937,Wala ko ginaubo. [937],hiligaynon,,active
CCH00938,Masakit akon dughan. [938],hiligaynon,,active
CCH00939,nagpunaw ko. [939],hiligaynon,,active
CCH00940,ginakurog gid ko. [940],hiligaynon,,active
CCH00941,Kapoy gid ako. [941],hiligaynon,,active
CCH00942,Naga suka ko. [942],hiligaynon,,active
CCH00943,May dugo sa akon suka. [943],hiligaynon,,active
CCH00944,Kapoy gid ako. [944],hiligaynon,,active
CCH00945,Wala ko ginaubo. [945],hiligaynon,,active
CCH00946,Naga suka ko. [946],hiligaynon,,active
CCH00947,Indi budlay ginhawa. [947],hiligaynon,,active
CCH00948,Masakit tiyan ko. [948],hiligaynon,,active
CCH00949,Kapoy gid ako. [949],hiligaynon,,active
CCH00950,Indi budlay ginhawa. [950],hiligaynon,,active
CCH00951,Indi ko makaginhawa. [951],hiligaynon,,active
CCH00952,Kapoy gid ako. [952],hiligaynon,,active
CCH00953,May hilanat ko sang gahapon. [953],hiligaynon,,active
CCH00954,Ginakulba ko. [954],hiligaynon,,active
CCH00955,Wala ko ginaubo. [955],hiligaynon,,active
CCH00956,May sip-on kag ubo ko. [956],hiligaynon,,active
CCH00957,May sip-on kag ubo ko. [957],hiligaynon,,active
CCH00958,Wala akong lagnat. [958],hiligaynon,,active
CCH00959,Budlay gid ang ginhawa ko. [959],hiligaynon,,active
CCH00960,Indi ko makaginhawa. [960],hiligaynon,,active
CCH00961,May hilanat ako. [961],hiligaynon,,active
CCH00962,Wala ko ginaubo. [962],hiligaynon,,active
CCH00963,Wala ko ginaubo. [963],hiligaynon,,active
CCH00964,May dugo sa akon suka. [964],hiligaynon,,active
CCH00965,budlay maglakat gid ko. [965],hiligaynon,,active
CCH00966,Ginakulba ko. [966],hiligaynon,,active
CCH00967,May pula ihi ko sang 3 ka adlaw. [967],hiligaynon,,active
CCH00968,Naga suka ko. [968],hiligaynon,,active
CCH00969,luya gid ko. [969],hiligaynon,,active
CCH00970,May nagakurog ako. [970],hiligaynon,,active
CCH00971,Masakit akon dughan. [971],hiligaynon,,active
CCH00972,May masakit dulunggan ako. [972],hiligaynon,,active
CCH00973,Wala akong lagnat. [973],hiligaynon,,active
CCH00974,Masakit tiyan ko. [974],hiligaynon,,active
CCH00975,Indi ko makaginhawa. [975],hiligaynon,,active
CCH00976,May dugo sa akon suka. [976],hiligaynon,,active
CCH00977,Masakit akon dughan. [977],hiligaynon,,active
CCH00978,Budlay gid ang ginhawa ko. [978],hiligaynon,,active
CCH00979,dugo sa tae ko. [979],hiligaynon,,active
CCH00980,Naga suka ko. [980],hiligaynon,,active
CCH00981,Naga suka ko. [981],hiligaynon,,active
CCH00982,sakit mata gid ko. [982],hiligaynon,,active
CCH00983,Wala akong lagnat. [983],hiligaynon,,active
CCH00984,May sip-on kag ubo ko. [984],hiligaynon,,active
CCH00985,May kapoy gid ko sang 3 ka adlaw. [985],hiligaynon,,active
CCH00986,Kapoy gid ako. [986],hiligaynon,,active
CCH00987,May dugo sa akon suka. [987],hiligaynon,,active
CCH00988,Masakit tiyan ko. [988],hiligaynon,,active
CCH00989,Kapoy gid ako. [989],hiligaynon,,active
CCH00990,Wala ko ginaubo. [990],hiligaynon,,active
CCH00991,Wala akong lagnat. [991],hiligaynon,,active
CCH00992,May naluya ako. [992],hiligaynon,,active
CCH00993,Ginakalagnat ako. [993],hiligaynon,,active
CCH00994,Budlay gid ang ginhawa ko. [994],hiligaynon,,active
CCH00995,Ginakalagnat ako. [995],hiligaynon,,active
CCH00996,daw magasuka gid ko. [996],hiligaynon,,active
CCH00997,May sip-on kag ubo ko. [997],hiligaynon,,active
CCH00998,Masakit tiyan ko. [998],hiligaynon,,active
CCH00999,Ginakalagnat ako. [999],hiligaynon,,active
CCH01000,May ginakulba ko ko sang gahapon. [1000],hiligaynon,,active
CCH01001,Wala akong lagnat. [1001],hiligaynon,,active
CCH01002,Masakit tiyan ko. [1002],hiligaynon,,active
CCH01003,May naga tae ko sang 5 ka adlaw. [1003],hiligaynon,,active
CCH01004,Wala ko ginaubo. [1004],hiligaynon,,active
CCH01005,Wala ko ginaubo. [1005],hiligaynon,,active
CCH01006,May nagasuka ako. [1006],hiligaynon,,active
CCH01007,Wala ko ginaubo. [1007],hiligaynon,,active
CCH01008,May gahubag ko sang gahapon. [1008],hiligaynon,,active
CCH01009,Gapalanakit ulo ko. [1009],hiligaynon,,active
CCH01010,Indi ko makaginhawa. [1010],hiligaynon,,active
CCH01011,Indi budlay ginhawa. [1011],hiligaynon,,active
CCH01012,Budlay gid ang ginhawa ko. [1012],hiligaynon,,active
CCH01013,Wala akong lagnat. [1013],hiligaynon,,active
CCH01014,May gapalanuka ko sang gahapon. [1014],hiligaynon,,active
CCH01015,May gasuka ako. [1015],hiligaynon,,active
CCH01016,Budlay gid ang ginhawa ko. [1016],hiligaynon,,active
CCH01017,Ginakulba ko. [1017],hiligaynon,,active
CCH01018,Masakit tiyan ko. [1018],hiligaynon,,active
CCH01019,Ginakalagnat ako. [1019],hiligaynon,,active
CCH01020,May sip-on kag ubo ko. [1020],hiligaynon,,active
CCH01021,Indi budlay ginhawa. [1021],hiligaynon,,active
CCH01022,Ginakalagnat ako. [1022],hiligaynon,,active
CCH01023,Masakit tiyan ko. [1023],hiligaynon,,active
CCH01024,Wala akong lagnat. [1024],hiligaynon,,active
CCH01025,Wala ko ginaubo. [1025],hiligaynon,,active
CCH01026,Budlay gid ang ginhawa ko. [1026],hiligaynon,,active
CCH01027,ginsuyam ko. [1027],hiligaynon,,active
CCH01028,May sip-on kag ubo ko. [1028],hiligaynon,,active
CCH01029,hapdi mag-ihi ko. [1029],hiligaynon,,active
CCH01030,Masakit tiyan ko. [1030],hiligaynon,,active
CCH01031,luya gid ko. [1031],hiligaynon,,active
CCH01032,Wala akong lagnat. [1032],hiligaynon,,active
CCH01033,Masakit akon dughan. [1033],hiligaynon,,active
CCH01034,Masakit tiyan ko. [1034],hiligaynon,,active
CCH01035,Wala ko ginaubo. [1035],hiligaynon,,active
CCH01036,nagabudlay lakat gid ko. [1036],hiligaynon,,active
CCH01037,gadugo ko. [1037],hiligaynon,,active
CCH01038,Wala ko ginaubo. [1038],hiligaynon,,active
CCH01039,Kapoy gid ako. [1039],hiligaynon,,active
CCH01040,Indi budlay ginhawa. [1040],hiligaynon,,active
CCH01041,Masakit akon dughan. [1041],hiligaynon,,active
CCH01042,May masakit tiyan ako. [1042],hiligaynon,,active
CCH01043,gapalanakit lawas gid ko. [1043],hiligaynon,,active
CCH01044,Kapoy gid ako. [1044],hiligaynon,,active
CCH01045,May sakit ulo ko sang 1 ka adlaw. [1045],hiligaynon,,active
CCH01046,dugo sa tae gid ko. [1046],hiligaynon,,active
CCH01047,Indi budlay ginhawa. [1047],hiligaynon,,active
CCH01048,Wala ko ginaubo. [1048],hiligaynon,,active
CCH01049,Wala akong lagnat. [1049],hiligaynon,,active
CCH01050,Kapoy gid ako. [1050],hiligaynon,,active
CCH01051,ginakapos ginhawa ko. [1051],hiligaynon,,active
CCH01052,Gapalanakit ulo ko. [1052],hiligaynon,,active
CCH01053,Indi budlay ginhawa. [1053],hiligaynon,,active
CCH01054,Indi budlay ginhawa. [1054],hiligaynon,,active
CCH01055,Naga suka ko. [1055],hiligaynon,,active
CCH01056,Masakit tiyan ko. [1056],hiligaynon,,active
CCH01057,May sip-on kag ubo ko. [1057],hiligaynon,,active
CCH01058,Wala akong lagnat. [1058],hiligaynon,,active
CCH01059,Wala ko ginaubo. [1059],hiligaynon,,active
CCH01060,Masakit akon dughan. [1060],hiligaynon,,active
CCH01061,Masakit tiyan ko. [1061],hiligaynon,,active
CCH01062,Masakit tiyan ko. [1062],hiligaynon,,active
CCH01063,Budlay gid ang ginhawa ko. [1063],hiligaynon,,active
CCH01064,May sip-on kag ubo ko. [1064],hiligaynon,,active
CCH01065,budlay tulog ko. [1065],hiligaynon,,active
CCH01066,sakit likod ko. [1066],hiligaynon,,active
CCH01067,hapo gid ko. [1067],hiligaynon,,active
CCH01068,Wala ko ginaubo. [1068],hiligaynon,,active
CCH01069,Naga suka ko. [1069],hiligaynon,,active
CCH01070,Ginakulba ko. [1070],hiligaynon,,active
CCH01071,budlay gid ang ginhawa gid ko. [1071],hiligaynon,,active
CCH01072,May dugo sa akon suka. [1072],hiligaynon,,active
CCH01073,May nagauba ko sang 3 ka adlaw. [1073],hiligaynon,,active
CCH01074,May sip-on kag ubo ko. [1074],hiligaynon,,active
CCH01075,Kapoy gid ako. [1075],hiligaynon,,active
CCH01076,May sip-on kag ubo ko. [1076],hiligaynon,,active
CCH01077,may sip-on ko. [1077],hiligaynon,,active
CCH01078,Masakit tiyan ko. [1078],hiligaynon,,active
CCH01079,Gapalanakit ulo ko. [1079],hiligaynon,,active
CCH01080,Ginakulba ko. [1080],hiligaynon,,active
CCH01081,Naga suka ko. [1081],hiligaynon,,active
CCH01082,May dugo sa akon suka. [1082],hiligaynon,,active
